Principal;TimeStamp;Valid;Rule;Support;Confidence;Lift;Count
18680580000170;201905;;{7734851000107,21128750000113,28314084000157} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{7734851000107,18680580000170,28314084000157} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{18680580000170,21128750000113,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{18680580000170,21128750000113,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{21128750000113,28314084000157,32314972000147} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{18680580000170,28314084000157,32314972000147} => {21128750000113};0,010471204;1;76,4;4
18680580000170;201905;;{4567265000127,21128750000113,27893706000186} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{4567265000127,18680580000170,27893706000186} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,18680580000170,21128750000113} => {11099588000107};0,013089005;1;47,75;5
18680580000170;201905;;{4567265000127,11099588000107,21128750000113} => {18680580000170};0,013089005;1;76,4;5
21128750000113;201905;;{4567265000127,11099588000107,18680580000170} => {21128750000113};0,013089005;1;76,4;5
18680580000170;201905;;{4567265000127,7734851000107,21128750000113} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{4567265000127,7734851000107,18680580000170} => {21128750000113};0,010471204;1;76,4;4
18680580000170;201905;;{4567265000127,21128750000113,32314972000147} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{4567265000127,18680580000170,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{18680580000170,21128750000113,27893706000186} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{11099588000107,21128750000113,27893706000186} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{11099588000107,18680580000170,27893706000186} => {21128750000113};0,010471204;1;76,4;4
18680580000170;201905;;{7734851000107,21128750000113,27893706000186} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{7734851000107,18680580000170,27893706000186} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{18680580000170,21128750000113,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
18680580000170;201905;;{21128750000113,27893706000186,32314972000147} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{18680580000170,27893706000186,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{7734851000107,18680580000170,21128750000113} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{7734851000107,11099588000107,21128750000113} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{7734851000107,11099588000107,18680580000170} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{18680580000170,21128750000113,32314972000147} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{11099588000107,21128750000113,32314972000147} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{11099588000107,18680580000170,32314972000147} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{7734851000107,18680580000170,21128750000113} => {32314972000147};0,010471204;1;29,38461538;4
18680580000170;201905;;{7734851000107,21128750000113,32314972000147} => {18680580000170};0,010471204;1;76,4;4
21128750000113;201905;;{7734851000107,18680580000170,32314972000147} => {21128750000113};0,010471204;1;76,4;4
28314084000157;201905;;{4567265000127,21128750000113,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{4567265000127,27893706000186,28314084000157} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,21128750000113,28314084000157} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{4567265000127,11099588000107,28314084000157} => {21128750000113};0,010471204;1;76,4;4
28314084000157;201905;;{4567265000127,7734851000107,21128750000113} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{4567265000127,7734851000107,28314084000157} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,21128750000113,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{4567265000127,21128750000113,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{4567265000127,28314084000157,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{21128750000113,27893706000186,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{11099588000107,21128750000113,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{11099588000107,27893706000186,28314084000157} => {21128750000113};0,010471204;1;76,4;4
28314084000157;201905;;{7734851000107,21128750000113,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{7734851000107,27893706000186,28314084000157} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{21128750000113,27893706000186,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{21128750000113,27893706000186,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{27893706000186,28314084000157,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{7734851000107,21128750000113,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{7734851000107,11099588000107,21128750000113} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{7734851000107,11099588000107,28314084000157} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{11099588000107,21128750000113,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{21128750000113,28314084000157,32314972000147} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{11099588000107,21128750000113,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{11099588000107,28314084000157,32314972000147} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{7734851000107,21128750000113,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{7734851000107,21128750000113,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
21128750000113;201905;;{7734851000107,28314084000157,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,21128750000113,27893706000186} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{4567265000127,11099588000107,27893706000186} => {21128750000113};0,010471204;1;76,4;4
21128750000113;201905;;{4567265000127,7734851000107,27893706000186} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,21128750000113,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
21128750000113;201905;;{4567265000127,27893706000186,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,7734851000107,21128750000113} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{4567265000127,7734851000107,11099588000107} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,21128750000113,32314972000147} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{4567265000127,11099588000107,32314972000147} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,7734851000107,21128750000113} => {32314972000147};0,010471204;1;29,38461538;4
21128750000113;201905;;{4567265000127,7734851000107,32314972000147} => {21128750000113};0,010471204;1;76,4;4
11099588000107;201905;;{7734851000107,21128750000113,27893706000186} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{7734851000107,11099588000107,27893706000186} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{11099588000107,21128750000113,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{21128750000113,27893706000186,32314972000147} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{11099588000107,27893706000186,32314972000147} => {21128750000113};0,010471204;1;76,4;4
32314972000147;201905;;{7734851000107,21128750000113,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
32314972000147;201905;;{7734851000107,11099588000107,21128750000113} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{7734851000107,21128750000113,32314972000147} => {11099588000107};0,010471204;1;47,75;4
21128750000113;201905;;{7734851000107,11099588000107,32314972000147} => {21128750000113};0,010471204;1;76,4;4
30223033000161;201905;;{9538374000130,27520617000194,30814518000120} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{9538374000130,27520617000194,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{27520617000194,28089897000190,30366407000106} => {30223033000161};0,013089005;1;4,021052632;5
30223033000161;201905;;{5207424000145,27520617000194,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{27520617000194,28089897000190,30814518000120} => {30223033000161};0,013089005;1;4,021052632;5
30223033000161;201905;;{26889274000177,27520617000194,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,27520617000194,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
28314084000157;201905;;{4567265000127,18680580000170,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{4567265000127,27893706000186,28314084000157} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,18680580000170,28314084000157} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{4567265000127,11099588000107,28314084000157} => {18680580000170};0,010471204;1;76,4;4
28314084000157;201905;;{4567265000127,7734851000107,18680580000170} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{4567265000127,7734851000107,28314084000157} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,18680580000170,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{4567265000127,18680580000170,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{4567265000127,28314084000157,32314972000147} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{18680580000170,27893706000186,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{11099588000107,18680580000170,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{11099588000107,27893706000186,28314084000157} => {18680580000170};0,010471204;1;76,4;4
28314084000157;201905;;{7734851000107,18680580000170,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{7734851000107,27893706000186,28314084000157} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{18680580000170,27893706000186,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{18680580000170,27893706000186,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{27893706000186,28314084000157,32314972000147} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{7734851000107,18680580000170,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{7734851000107,11099588000107,18680580000170} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{7734851000107,11099588000107,28314084000157} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{11099588000107,18680580000170,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{18680580000170,28314084000157,32314972000147} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{11099588000107,18680580000170,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{11099588000107,28314084000157,32314972000147} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{7734851000107,18680580000170,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{7734851000107,18680580000170,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
18680580000170;201905;;{7734851000107,28314084000157,32314972000147} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,18680580000170,27893706000186} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{4567265000127,11099588000107,27893706000186} => {18680580000170};0,010471204;1;76,4;4
18680580000170;201905;;{4567265000127,7734851000107,27893706000186} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,18680580000170,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
18680580000170;201905;;{4567265000127,27893706000186,32314972000147} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,7734851000107,18680580000170} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{4567265000127,7734851000107,11099588000107} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{4567265000127,18680580000170,32314972000147} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{4567265000127,11099588000107,32314972000147} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{4567265000127,7734851000107,18680580000170} => {32314972000147};0,010471204;1;29,38461538;4
18680580000170;201905;;{4567265000127,7734851000107,32314972000147} => {18680580000170};0,010471204;1;76,4;4
11099588000107;201905;;{7734851000107,18680580000170,27893706000186} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{7734851000107,11099588000107,27893706000186} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{11099588000107,18680580000170,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{18680580000170,27893706000186,32314972000147} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{11099588000107,27893706000186,32314972000147} => {18680580000170};0,010471204;1;76,4;4
32314972000147;201905;;{7734851000107,18680580000170,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
32314972000147;201905;;{7734851000107,11099588000107,18680580000170} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{7734851000107,18680580000170,32314972000147} => {11099588000107};0,010471204;1;47,75;4
18680580000170;201905;;{7734851000107,11099588000107,32314972000147} => {18680580000170};0,010471204;1;76,4;4
18166571000166;201905;;{12991409000104,30834830000185,92823764000103} => {18166571000166};0,010471204;1;63,66666667;4
92823764000103;201905;;{12991409000104,18166571000166,30834830000185} => {92823764000103};0,010471204;1;76,4;4
12991409000104;201905;;{18166571000166,30834830000185,92823764000103} => {12991409000104};0,010471204;1;95,5;4
20483193000196;201905;;{12991409000104,30834830000185,92823764000103} => {20483193000196};0,010471204;1;16,60869565;4
92823764000103;201905;;{12991409000104,20483193000196,30834830000185} => {92823764000103};0,010471204;1;76,4;4
12991409000104;201905;;{20483193000196,30834830000185,92823764000103} => {12991409000104};0,010471204;1;95,5;4
20483193000196;201905;;{12991409000104,18166571000166,92823764000103} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{12991409000104,20483193000196,92823764000103} => {18166571000166};0,010471204;1;63,66666667;4
92823764000103;201905;;{12991409000104,18166571000166,20483193000196} => {92823764000103};0,010471204;1;76,4;4
12991409000104;201905;;{18166571000166,20483193000196,92823764000103} => {12991409000104};0,010471204;1;95,5;4
20483193000196;201905;;{12991409000104,18166571000166,30834830000185} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{12991409000104,20483193000196,30834830000185} => {18166571000166};0,010471204;1;63,66666667;4
27184259000196;201905;;{8772301000145,19571002000169,26469541000157} => {27184259000196};0,010471204;1;34,72727273;4
26469541000157;201905;;{8772301000145,19571002000169,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
14517117000151;201905;;{19571002000169,26469541000157,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
26469541000157;201905;;{14517117000151,19571002000169,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
14517117000151;201905;;{8772301000145,19571002000169,26469541000157} => {14517117000151};0,010471204;1;20,10526316;4
14517117000151;201905;;{8772301000145,19571002000169,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
30223033000161;201905;;{9538374000130,28089897000190,30814518000120} => {30223033000161};0,023560209;1;4,021052632;9
30223033000161;201905;;{9538374000130,26889274000177,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
27210985000136;201905;;{5258798000190,18166571000166,21548780000189} => {27210985000136};0,010471204;1;63,66666667;4
18166571000166;201905;;{5258798000190,21548780000189,27210985000136} => {18166571000166};0,010471204;1;63,66666667;4
20483193000196;201905;;{5258798000190,18166571000166,21548780000189} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{5258798000190,20483193000196,21548780000189} => {18166571000166};0,010471204;1;63,66666667;4
20483193000196;201905;;{5258798000190,21548780000189,27210985000136} => {20483193000196};0,010471204;1;16,60869565;4
27210985000136;201905;;{5258798000190,20483193000196,21548780000189} => {27210985000136};0,010471204;1;63,66666667;4
20483193000196;201905;;{18166571000166,21548780000189,27210985000136} => {20483193000196};0,010471204;1;16,60869565;4
27210985000136;201905;;{18166571000166,20483193000196,21548780000189} => {27210985000136};0,010471204;1;63,66666667;4
18166571000166;201905;;{20483193000196,21548780000189,27210985000136} => {18166571000166};0,010471204;1;63,66666667;4
11099588000107;201905;;{4567265000127,27893706000186,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{4567265000127,11099588000107,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
28314084000157;201905;;{4567265000127,7734851000107,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
32314972000147;201905;;{4567265000127,27893706000186,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{4567265000127,27893706000186,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
11099588000107;201905;;{4567265000127,7734851000107,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{4567265000127,7734851000107,11099588000107} => {28314084000157};0,010471204;1;63,66666667;4
32314972000147;201905;;{4567265000127,11099588000107,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{4567265000127,28314084000157,32314972000147} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{4567265000127,11099588000107,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
32314972000147;201905;;{4567265000127,7734851000107,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
28314084000157;201905;;{4567265000127,7734851000107,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
11099588000107;201905;;{7734851000107,27893706000186,28314084000157} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{7734851000107,11099588000107,27893706000186} => {28314084000157};0,010471204;1;63,66666667;4
32314972000147;201905;;{11099588000107,27893706000186,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{27893706000186,28314084000157,32314972000147} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{11099588000107,27893706000186,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
32314972000147;201905;;{7734851000107,27893706000186,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
32314972000147;201905;;{7734851000107,11099588000107,28314084000157} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{7734851000107,28314084000157,32314972000147} => {11099588000107};0,010471204;1;47,75;4
28314084000157;201905;;{7734851000107,11099588000107,32314972000147} => {28314084000157};0,010471204;1;63,66666667;4
20483193000196;201905;;{18166571000166,30834830000185,92823764000103} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{20483193000196,30834830000185,92823764000103} => {18166571000166};0,010471204;1;63,66666667;4
30223033000161;201905;;{12464710000151,28089897000190,30814518000120} => {30223033000161};0,013089005;1;4,021052632;5
14517117000151;201905;;{8772301000145,20784313000195,26469541000157} => {14517117000151};0,010471204;1;20,10526316;4
26469541000157;201905;;{8772301000145,14517117000151,20784313000195} => {26469541000157};0,010471204;1;42,44444444;4
14517117000151;201905;;{8772301000145,26469541000157,27184259000196} => {14517117000151};0,013089005;1;20,10526316;5
26469541000157;201905;;{8772301000145,14517117000151,27184259000196} => {26469541000157};0,013089005;1;42,44444444;5
11099588000107;201905;;{4567265000127,7734851000107,27893706000186} => {11099588000107};0,010471204;1;47,75;4
32314972000147;201905;;{4567265000127,11099588000107,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{4567265000127,27893706000186,32314972000147} => {11099588000107};0,010471204;1;47,75;4
32314972000147;201905;;{4567265000127,7734851000107,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
32314972000147;201905;;{4567265000127,7734851000107,11099588000107} => {32314972000147};0,010471204;1;29,38461538;4
11099588000107;201905;;{4567265000127,7734851000107,32314972000147} => {11099588000107};0,010471204;1;47,75;4
32314972000147;201905;;{7734851000107,11099588000107,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
32314972000147;201905;;{5807475000108,7734851000107,27893706000186} => {32314972000147};0,010471204;1;29,38461538;4
27210985000136;201905;;{5258798000190,18166571000166,30834830000185} => {27210985000136};0,010471204;1;63,66666667;4
18166571000166;201905;;{5258798000190,27210985000136,30834830000185} => {18166571000166};0,010471204;1;63,66666667;4
20483193000196;201905;;{5258798000190,18166571000166,30834830000185} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{5258798000190,20483193000196,30834830000185} => {18166571000166};0,010471204;1;63,66666667;4
20483193000196;201905;;{5258798000190,27210985000136,30834830000185} => {20483193000196};0,010471204;1;16,60869565;4
27210985000136;201905;;{5258798000190,20483193000196,30834830000185} => {27210985000136};0,010471204;1;63,66666667;4
20483193000196;201905;;{5258798000190,18166571000166,27210985000136} => {20483193000196};0,013089005;1;16,60869565;5
27210985000136;201905;;{5258798000190,18166571000166,20483193000196} => {27210985000136};0,013089005;1;63,66666667;5
18166571000166;201905;;{5258798000190,20483193000196,27210985000136} => {18166571000166};0,013089005;1;63,66666667;5
20483193000196;201905;;{18166571000166,27210985000136,30834830000185} => {20483193000196};0,010471204;1;16,60869565;4
18166571000166;201905;;{20483193000196,27210985000136,30834830000185} => {18166571000166};0,010471204;1;63,66666667;4
20483193000196;201905;;{9473928000168,10715575000144,27210985000136} => {20483193000196};0,010471204;1;16,60869565;4
10715575000144;201905;;{9473928000168,20483193000196,27210985000136} => {10715575000144};0,010471204;1;63,66666667;4
27210985000136;201905;;{9473928000168,10715575000144,20483193000196} => {27210985000136};0,010471204;1;63,66666667;4
30223033000161;201905;;{26889274000177,30366407000106,30814518000120} => {30223033000161};0,013089005;1;4,021052632;5
30223033000161;201905;;{28089897000190,30366407000106,30814518000120} => {30223033000161};0,018324607;1;4,021052632;7
30223033000161;201905;;{5207424000145,30366407000106,30814518000120} => {30223033000161};0,013089005;1;4,021052632;5
30223033000161;201905;;{26889274000177,28089897000190,30366407000106} => {30223033000161};0,015706806;1;4,021052632;6
30223033000161;201905;;{5207424000145,26889274000177,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,28089897000190,30366407000106} => {30223033000161};0,018324607;1;4,021052632;7
30223033000161;201905;;{28089897000190,29926189000120,30814518000120} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{26889274000177,28089897000190,30814518000120} => {30223033000161};0,020942408;1;4,021052632;8
30223033000161;201905;;{5207424000145,28089897000190,30814518000120} => {30223033000161};0,015706806;1;4,021052632;6
30223033000161;201905;;{5207424000145,26889274000177,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,21775627000194,28089897000190,65529489000139} => {30223033000161};0,010471204;1;4,021052632;4
65529489000139;201905;;{5207424000145,21775627000194,28089897000190,30223033000161} => {65529489000139};0,010471204;1;76,4;4
30223033000161;201905;;{5207424000145,16103634000100,28089897000190,65529489000139} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,10733208000173,28089897000190,65529489000139} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{4695665000118,23534848000104,28089897000190,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{9538374000130,23288594000183,28089897000190,30814518000120} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{26889274000177,27030815000170,28089897000190,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
26889274000177;201905;;{27030815000170,28089897000190,30223033000161,30366407000106} => {26889274000177};0,010471204;1;11,23529412;4
30223033000161;201905;;{5207424000145,16103634000100,28089897000190,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
14517117000151;201905;;{8772301000145,14784795000180,26469541000157,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
27184259000196;201905;;{8772301000145,14517117000151,14784795000180,26469541000157} => {27184259000196};0,010471204;1;34,72727273;4
26469541000157;201905;;{8772301000145,14517117000151,14784795000180,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
30223033000161;201905;;{23534848000104,28089897000190,30366407000106,30773398000160} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,23534848000104,28089897000190,30773398000160} => {30223033000161};0,010471204;1;4,021052632;4
14517117000151;201905;;{8235765000112,19571002000169,26469541000157,27135411000140} => {14517117000151};0,010471204;1;20,10526316;4
26469541000157;201905;;{8235765000112,14517117000151,19571002000169,27135411000140} => {26469541000157};0,010471204;1;42,44444444;4
19571002000169;201905;;{8235765000112,14517117000151,26469541000157,27135411000140} => {19571002000169};0,010471204;1;42,44444444;4
30223033000161;201905;;{9538374000130,15130732000173,28089897000190,30814518000120} => {30223033000161};0,013089005;1;4,021052632;5
30223033000161;201905;;{24136684000111,27520617000194,28089897000190,30359598000170} => {30223033000161};0,010471204;1;4,021052632;4
27520617000194;201905;;{24136684000111,28089897000190,30223033000161,30359598000170} => {27520617000194};0,010471204;1;27,28571429;4
30223033000161;201905;;{5207424000145,10733208000173,23534848000104,28089897000190} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,10733208000173,28089897000190,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
27184259000196;201905;;{4176836000100,8772301000145,19571002000169,26469541000157} => {27184259000196};0,010471204;1;34,72727273;4
26469541000157;201905;;{4176836000100,8772301000145,19571002000169,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
19571002000169;201905;;{4176836000100,8772301000145,26469541000157,27184259000196} => {19571002000169};0,010471204;1;42,44444444;4
14517117000151;201905;;{4176836000100,19571002000169,26469541000157,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
27184259000196;201905;;{4176836000100,14517117000151,19571002000169,26469541000157} => {27184259000196};0,010471204;1;34,72727273;4
26469541000157;201905;;{4176836000100,14517117000151,19571002000169,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
19571002000169;201905;;{4176836000100,14517117000151,26469541000157,27184259000196} => {19571002000169};0,010471204;1;42,44444444;4
14517117000151;201905;;{4176836000100,8772301000145,19571002000169,26469541000157} => {14517117000151};0,010471204;1;20,10526316;4
26469541000157;201905;;{4176836000100,8772301000145,14517117000151,19571002000169} => {26469541000157};0,010471204;1;42,44444444;4
19571002000169;201905;;{4176836000100,8772301000145,14517117000151,26469541000157} => {19571002000169};0,010471204;1;42,44444444;4
14517117000151;201905;;{4176836000100,8772301000145,19571002000169,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
27184259000196;201905;;{4176836000100,8772301000145,14517117000151,19571002000169} => {27184259000196};0,010471204;1;34,72727273;4
19571002000169;201905;;{4176836000100,8772301000145,14517117000151,27184259000196} => {19571002000169};0,010471204;1;42,44444444;4
14517117000151;201905;;{4176836000100,8772301000145,26469541000157,27184259000196} => {14517117000151};0,010471204;1;20,10526316;4
27184259000196;201905;;{4176836000100,8772301000145,14517117000151,26469541000157} => {27184259000196};0,010471204;1;34,72727273;4
26469541000157;201905;;{4176836000100,8772301000145,14517117000151,27184259000196} => {26469541000157};0,010471204;1;42,44444444;4
30223033000161;201905;;{5207424000145,23534848000104,28089897000190,30359598000170} => {30223033000161};0,010471204;1;4,021052632;4
30223033000161;201905;;{5207424000145,28089897000190,30359598000170,30366407000106} => {30223033000161};0,010471204;1;4,021052632;4
